entity_id,metric_id,year,value
440415,total_appearances,,9
702281,total_appearances,,9
53202,total_appearances,,9
17212,total_appearances,,9
304641,total_appearances,,9
15591,total_appearances,,9
692863,total_appearances,,9
15937,total_appearances,,9
555953,total_appearances,,9
389619,total_appearances,,9
163412,total_appearances,,9
2160,total_appearances,,9
70949,total_appearances,,9
1865,total_appearances,,9
36258,total_appearances,,9
1323,total_appearances,,9
1156,total_appearances,,9
4569,total_appearances,,9
18688,total_appearances,,9
2301,total_appearances,,9
24641,total_appearances,,9
199077,total_appearances,,9
439911,total_appearances,,9
177149,total_appearances,,9
47587,total_appearances,,9
690645,total_appearances,,9
130558,total_appearances,,9
16019,total_appearances,,9
18633,total_appearances,,9
246407,total_appearances,,9
653710,total_appearances,,9
44421,total_appearances,,9
59406,total_appearances,,9
4363,total_appearances,,9
18624,total_appearances,,9
247886,total_appearances,,9
1381,total_appearances,,9
249826,total_appearances,,9
19604,total_appearances,,9
15225,total_appearances,,9
20339,total_appearances,,9
1716,total_appearances,,9
1852,total_appearances,,9
671841,total_appearances,,9
33931,total_appearances,,9
73247,total_appearances,,9
482643,total_appearances,,9
35489,total_appearances,,9
425346,total_appearances,,9
5516,total_appearances,,9
1878,total_appearances,,9
317581,total_appearances,,9
250999,total_appearances,,9
47746,total_appearances,,9
244102,total_appearances,,9
19588,total_appearances,,9
608938,total_appearances,,9
39546,total_appearances,,9
32653,total_appearances,,9
125009,total_appearances,,9
17132,total_appearances,,9
739699,total_appearances,,9
157379,total_appearances,,9
66240,total_appearances,,9
18182,total_appearances,,9
18262,total_appearances,,9
726264,total_appearances,,9
686334,total_appearances,,9
18791,total_appearances,,9
18180,total_appearances,,9
19658,total_appearances,,9
11472,total_appearances,,9
726266,total_appearances,,9
302718,total_appearances,,9
79518,total_appearances,,9
16730,total_appearances,,9
57336,total_appearances,,9
105343,total_appearances,,9
19554,total_appearances,,9
19261,total_appearances,,9
19312,total_appearances,,9
455453,total_appearances,,9
86443,total_appearances,,9
557753,total_appearances,,9
22905,total_appearances,,9
40675,total_appearances,,9
393792,total_appearances,,9
128128,total_appearances,,9
18144,total_appearances,,9
19581,total_appearances,,9
18358,total_appearances,,9
503228,total_appearances,,9
18329,total_appearances,,9
7754,total_appearances,,9
348741,total_appearances,,9
2566,total_appearances,,9
43875,total_appearances,,9
45614,total_appearances,,9
2232,total_appearances,,9
27332,total_appearances,,9
3977,total_appearances,,9
321449,total_appearances,,9
79825,total_appearances,,9
244811,total_appearances,,9
36133,total_appearances,,9
41669,total_appearances,,9
58633,total_appearances,,9
484664,total_appearances,,9
4051,total_appearances,,9
11145,total_appearances,,9
16751,total_appearances,,9
17476,total_appearances,,9
17494,total_appearances,,9
279940,total_appearances,,9
494330,total_appearances,,9
280434,total_appearances,,9
16830,total_appearances,,9
35300,total_appearances,,9
57225,total_appearances,,9
15910,total_appearances,,9
708657,total_appearances,,9
336144,total_appearances,,9
708661,total_appearances,,9
47775,total_appearances,,9
16468,total_appearances,,9
9056,total_appearances,,9
15905,total_appearances,,9
442170,total_appearances,,9
16686,total_appearances,,9
242500,total_appearances,,9
30314,total_appearances,,9
15932,total_appearances,,9
16793,total_appearances,,9
127560,total_appearances,,9
73692,total_appearances,,9
442705,total_appearances,,9
452774,total_appearances,,9
30405,total_appearances,,9
92119,total_appearances,,9
101409,total_appearances,,9
21627,total_appearances,,9
20714,total_appearances,,9
338852,total_appearances,,9
19387,total_appearances,,9
68507,total_appearances,,9
422703,total_appearances,,9
35918,total_appearances,,9
339794,total_appearances,,9
263085,total_appearances,,9
401183,total_appearances,,9
492424,total_appearances,,9
522094,total_appearances,,9
407700,total_appearances,,9
512835,total_appearances,,9
570617,total_appearances,,9
523600,total_appearances,,9
639778,total_appearances,,9
591378,total_appearances,,9
18413,total_appearances,,9
674333,total_appearances,,9
702973,total_appearances,,9
15508,total_appearances,,8
237813,total_appearances,,8
98847,total_appearances,,8
454851,total_appearances,,8
454140,total_appearances,,8
483808,total_appearances,,8
474499,total_appearances,,8
1333,total_appearances,,8
430857,total_appearances,,8
554033,total_appearances,,8
564623,total_appearances,,8
54656,total_appearances,,8
17512,total_appearances,,8
240405,total_appearances,,8
124827,total_appearances,,8
8804,total_appearances,,8
57141,total_appearances,,8
425489,total_appearances,,8
2664,total_appearances,,8
9514,total_appearances,,8
19629,total_appearances,,8
8860,total_appearances,,8
46005,total_appearances,,8
2472,total_appearances,,8
637707,total_appearances,,8
2682,total_appearances,,8
1241,total_appearances,,8
301956,total_appearances,,8
308575,total_appearances,,8
12207,total_appearances,,8
16649,total_appearances,,8
306189,total_appearances,,8
5462,total_appearances,,8
702284,total_appearances,,8
130294,total_appearances,,8
560170,total_appearances,,8
439935,total_appearances,,8
2678,total_appearances,,8
309449,total_appearances,,8
2048,total_appearances,,8
191623,total_appearances,,8
439934,total_appearances,,8
198280,total_appearances,,8
2748,total_appearances,,8
13019,total_appearances,,8
16002,total_appearances,,8
440318,total_appearances,,8
641109,total_appearances,,8
440381,total_appearances,,8
58711,total_appearances,,8
245677,total_appearances,,8
505382,total_appearances,,8
688717,total_appearances,,8
505368,total_appearances,,8
242298,total_appearances,,8
173608,total_appearances,,8
90604,total_appearances,,8
72027,total_appearances,,8
439941,total_appearances,,8
439939,total_appearances,,8
16373,total_appearances,,8
71926,total_appearances,,8
439937,total_appearances,,8
593204,total_appearances,,8
16009,total_appearances,,8
502953,total_appearances,,8
442746,total_appearances,,8
458029,total_appearances,,8
675907,total_appearances,,8
18686,total_appearances,,8
581464,total_appearances,,8
67786,total_appearances,,8
1212,total_appearances,,8
305153,total_appearances,,8
298150,total_appearances,,8
298151,total_appearances,,8
93604,total_appearances,,8
174395,total_appearances,,8
174393,total_appearances,,8
18625,total_appearances,,8
587247,total_appearances,,8
34179,total_appearances,,8
21694,total_appearances,,8
495351,total_appearances,,8
106942,total_appearances,,8
482940,total_appearances,,8
20352,total_appearances,,8
87206,total_appearances,,8
5289,total_appearances,,8
32697,total_appearances,,8
65390,total_appearances,,8
18714,total_appearances,,8
1907,total_appearances,,8
303943,total_appearances,,8
288799,total_appearances,,8
66232,total_appearances,,8
18536,total_appearances,,8
26896,total_appearances,,8
32704,total_appearances,,8
18355,total_appearances,,8
631045,total_appearances,,8
32710,total_appearances,,8
16977,total_appearances,,8
406567,total_appearances,,8
113899,total_appearances,,8
16327,total_appearances,,8
88601,total_appearances,,8
726210,total_appearances,,8
93208,total_appearances,,8
1801,total_appearances,,8
287363,total_appearances,,8
116829,total_appearances,,8
116766,total_appearances,,8
655368,total_appearances,,8
694234,total_appearances,,8
12824,total_appearances,,8
393799,total_appearances,,8
30470,total_appearances,,8
400234,total_appearances,,8
476433,total_appearances,,8
393798,total_appearances,,8
347126,total_appearances,,8
101384,total_appearances,,8
663791,total_appearances,,8
182978,total_appearances,,8
34232,total_appearances,,8
22989,total_appearances,,8
19608,total_appearances,,8
388454,total_appearances,,8
670352,total_appearances,,8
670532,total_appearances,,8
8025,total_appearances,,8
659486,total_appearances,,8
489074,total_appearances,,8
483593,total_appearances,,8
186706,total_appearances,,8
177051,total_appearances,,8
16883,total_appearances,,8
16897,total_appearances,,8
67040,total_appearances,,8
454400,total_appearances,,8
19651,total_appearances,,8
16799,total_appearances,,8
16947,total_appearances,,8
454401,total_appearances,,8
4678,total_appearances,,8
9534,total_appearances,,8
292675,total_appearances,,8
16228,total_appearances,,8
16805,total_appearances,,8
609522,total_appearances,,8
54977,total_appearances,,8
418835,total_appearances,,8
36546,total_appearances,,8
655011,total_appearances,,8
4479,total_appearances,,8
435173,total_appearances,,8
16477,total_appearances,,8
111901,total_appearances,,8
7153,total_appearances,,8
676139,total_appearances,,8
526675,total_appearances,,8
22203,total_appearances,,8
28290,total_appearances,,8
19388,total_appearances,,8
699729,total_appearances,,8
607710,total_appearances,,8
575792,total_appearances,,8
575793,total_appearances,,8
35909,total_appearances,,8
292319,total_appearances,,8
527015,total_appearances,,8
330010,total_appearances,,8
172384,total_appearances,,8
316461,total_appearances,,8
282872,total_appearances,,8
188555,total_appearances,,8
117508,total_appearances,,8
188688,total_appearances,,8
172381,total_appearances,,8
266047,total_appearances,,8
342566,total_appearances,,8
396552,total_appearances,,8
497264,total_appearances,,8
434769,total_appearances,,8
499667,total_appearances,,8
326495,total_appearances,,8
576052,total_appearances,,8
511561,total_appearances,,8
627380,total_appearances,,8
595591,total_appearances,,8
116792,total_appearances,,8
681207,total_appearances,,8
706667,total_appearances,,8
709244,total_appearances,,8
18328,total_appearances,,7
395851,total_appearances,,7
282583,total_appearances,,7
237805,total_appearances,,7
282564,total_appearances,,7
497220,total_appearances,,7
18749,total_appearances,,7
19683,total_appearances,,7
75994,total_appearances,,7
118804,total_appearances,,7
499409,total_appearances,,7
532994,total_appearances,,7
552547,total_appearances,,7
552549,total_appearances,,7
564600,total_appearances,,7
564596,total_appearances,,7
601522,total_appearances,,7
632540,total_appearances,,7
704492,total_appearances,,7
21152,total_appearances,,7
57015,total_appearances,,7
12204,total_appearances,,7
12760,total_appearances,,7
19618,total_appearances,,7
306538,total_appearances,,7
11487,total_appearances,,7
299032,total_appearances,,7
256703,total_appearances,,7
16031,total_appearances,,7
300201,total_appearances,,7
172442,total_appearances,,7
16089,total_appearances,,7
234437,total_appearances,,7
19551,total_appearances,,7
72039,total_appearances,,7
18408,total_appearances,,7
36277,total_appearances,,7
15957,total_appearances,,7
707473,total_appearances,,7
124042,total_appearances,,7
57922,total_appearances,,7
4171,total_appearances,,7
57930,total_appearances,,7
439064,total_appearances,,7
576003,total_appearances,,7
481186,total_appearances,,7
15972,total_appearances,,7
2679,total_appearances,,7
601918,total_appearances,,7
16001,total_appearances,,7
707801,total_appearances,,7
126923,total_appearances,,7
440118,total_appearances,,7
126927,total_appearances,,7
240597,total_appearances,,7
106951,total_appearances,,7
707348,total_appearances,,7
440097,total_appearances,,7
15299,total_appearances,,7
440180,total_appearances,,7
1325,total_appearances,,7
71893,total_appearances,,7
340334,total_appearances,,7
593399,total_appearances,,7
72100,total_appearances,,7
402944,total_appearances,,7
29828,total_appearances,,7
499524,total_appearances,,7
591208,total_appearances,,7
534441,total_appearances,,7
690159,total_appearances,,7
13120,total_appearances,,7
1293,total_appearances,,7
534714,total_appearances,,7
1482,total_appearances,,7
242299,total_appearances,,7
72035,total_appearances,,7
440317,total_appearances,,7
488570,total_appearances,,7
430269,total_appearances,,7
21562,total_appearances,,7
593205,total_appearances,,7
484125,total_appearances,,7
483913,total_appearances,,7
30103,total_appearances,,7
495326,total_appearances,,7
